epoch,train_loss,val_loss,train_dice_macro,val_dice_macro,val_iou_macro,val_f1_macro,train_mPQ,val_mPQ,train_bPQ,val_bPQ,learning_rate,val_dice_Neoplastic,val_iou_Neoplastic,val_f1_Neoplastic,val_pq_Neoplastic,val_dice_Inflammatory,val_iou_Inflammatory,val_f1_Inflammatory,val_pq_Inflammatory,val_dice_Connective_Soft_tissue,val_iou_Connective_Soft_tissue,val_f1_Connective_Soft_tissue,val_pq_Connective_Soft_tissue,val_dice_Dead,val_iou_Dead,val_f1_Dead,val_pq_Dead,val_dice_Epithelial,val_iou_Epithelial,val_f1_Epithelial,val_pq_Epithelial
1,1.1157666577643286,1.0353709368677864,0.20848261587415134,0.26084574228086044,0.22644304956882416,0.26084574047327613,0.11204365245677654,0.18945195080408184,0.99999999999613,0.9999999999926525,9.990232305719945e-05,0.961106918614436,0.9251259208816895,0.9611069136210519,0.924060279674829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431217927898661,0.20708932696243113,0.3431217887453288,0.023199474345580243
2,1.006420490357898,1.0115412250596878,0.29717573939287584,0.2986249216609653,0.25602563269414447,0.29862491959561793,0.1974122648109924,0.2188414362237443,0.99999999999613,0.9999999999926525,9.960967771506666e-05,0.9616280569054929,0.9260921034130548,0.9616280519092628,0.9240071509347939,0.0,0.0,0.0,0.0,0.01922777034545261,0.009707209167005532,0.019227770006676213,0.0,0.0,0.0,0.0,0.0,0.5122687810538811,0.34432885089066206,0.5122687760621505,0.17020003018392754
3,0.9851281580172087,1.0005029175016615,0.35090013839475304,0.36442522872343097,0.29393816959633157,0.36442522546817163,0.20702834858501712,0.2251142503041978,0.99999999999613,0.9999999999926525,9.912321891107009e-05,0.9624596398211787,0.9276358556840116,0.9624596348218768,0.922371819191048,0.07124203554008894,0.036936742117375035,0.07124203392820598,0.0005511932795945566,0.27361694487227683,0.15849144490822972,0.2736169401166115,0.018972481684599838,0.0,0.0,0.0,0.0,0.5148075233836105,0.34662680527204165,0.5148075184741637,0.18367575736574662
4,0.9680758216432742,0.9866703846301251,0.3933031730483811,0.3747090099536556,0.3006139110547282,0.37470900625272974,0.21961473954864727,0.23128571382734223,0.99999999999613,0.9999999999926525,9.844486647586723e-05,0.9617899693008451,0.9263924840459818,0.9617899643019049,0.9224899658893069,0.2869478271952436,0.1675067646803938,0.28694782219855247,0.011891175400363949,0.03262379983561221,0.01658239020726502,0.032623798309125526,0.0,0.062299901208963775,0.03215146722025443,0.062299899226435786,0.0,0.529883552227613,0.36043644911974554,0.5298835472276298,0.22204742784704018
5,0.9515829411084438,0.9814171888674909,0.4133638886270865,0.38819628274485474,0.3054453387234579,0.38819627860971895,0.22246118771563478,0.19612377789251598,0.99999999999613,0.9999999999926525,9.757729755661011e-05,0.9594994235345152,0.922151746223798,0.9594994185347988,0.9119794586510572,0.35104264467784,0.21288764293680362,0.351042639728511,0.00855390064406743,0.048746370155176716,0.024982077885514736,0.048746368180135995,0.0,0.108767455794015,0.057511412928694036,0.10876745181687279,0.0,0.47292551956272677,0.3096938136424792,0.4729255147882761,0.060085530167455256
6,0.9341305359598284,0.9717223522258781,0.4755591902217599,0.4873287660542992,0.37346351730198124,0.48732876174371054,0.2376743990101977,0.24777925632656655,0.99999999999613,0.9999999999926525,9.652393605146844e-05,0.9528427767855121,0.9099328693551324,0.9528427717864271,0.8964025077225406,0.4586061537900222,0.2975269136552321,0.4586061489773564,0.03400144515319925,0.34496664888277634,0.2084348624454655,0.3449666439581011,0.03448256549595879,0.1238355874515023,0.06600465642735948,0.12383558563494346,0.0,0.5563926633616832,0.3854182846267167,0.5563926583617242,0.2740097632611343
7,0.9118628409624838,0.9595439880214937,0.5171253075446055,0.5092096964366929,0.38884868665703964,0.5092096916015378,0.25904804152989225,0.26250370574809895,0.99999999999613,0.9999999999926525,9.528893909706797e-05,0.9582943298567175,0.9199281114836475,0.9582943248572582,0.9148824614069975,0.4751604071656937,0.31161337192359095,0.47516040259829745,0.07381659983190642,0.35020415728755044,0.21227120848587874,0.35020415228763413,0.044973802000871116,0.20544453959555903,0.11448213450547677,0.20544453496054724,0.013302169280480376,0.5569450482779438,0.3859486068866044,0.5569450433039527,0.2655434962202393
8,0.8931345718194825,0.9508972882527357,0.5423566232556509,0.5374022394104042,0.41275267740676763,0.5374022345634144,0.27519895592971794,0.27797886407881245,0.99999999999613,0.9999999999926525,9.387718066217124e-05,0.9634461004537179,0.9294703351899357,0.9634460954537183,0.9223554328248944,0.5426264305709455,0.37233173563283894,0.5426264257607066,0.08984818497795662,0.3474051796854016,0.21021800105803748,0.3474051747184759,0.05368023253356007,0.2592196327796307,0.14891001625526465,0.25921962828149514,0.011545393047632151,0.5743138535623253,0.4028332988977613,0.5743138486026756,0.312465077010019
9,0.8799614037153521,0.9476935839095311,0.5549239168494939,0.5416726122670669,0.41460535276376403,0.5416726074713643,0.2814732700899425,0.281105774194529,0.99999999999613,0.9999999999926525,9.229423231234974e-05,0.9678482904202456,0.9376996437997566,0.9678482854204341,0.9343760659816556,0.4469820802300967,0.2878151465865391,0.44698207590725214,0.028669122032540965,0.4222704196781243,0.2676443574012069,0.4222704146794415,0.06763959767931586,0.2881611274982475,0.1683342586309638,0.2881611228034197,0.02311877709152876,0.58310114350862,0.4115333574003539,0.5831011385462735,0.35172530818760367
10,0.8552021208931418,0.9456547878639042,0.5797187367267471,0.5449076805977799,0.4196595933508161,0.5449076756096397,0.30016962845444567,0.2849127197045699,0.99999999999613,0.9999999999926525,9.054634122155989e-05,0.965978673770103,0.9341960840325397,0.9659786687701278,0.9291693716691977,0.545266711258531,0.3748224609132693,0.5452667062670219,0.1023211513457802,0.3989863607049569,0.24920859567482398,0.3989863557313819,0.0640925866471844,0.23741674688875172,0.13469817466475542,0.23741674191201032,0.02248927983832359,0.5768899103665568,0.405372651468692,0.5768899053676564,0.3064912090223635
11,0.8501977890084034,0.934494747230184,0.5873956900231273,0.5469217059760915,0.41948150946324897,0.5469217014037117,0.30219973194039096,0.27858702855018763,0.99999999999613,0.9999999999926525,8.864040551740155e-05,0.9588085195960631,0.9208762630521017,0.9588085145968493,0.9147271356918389,0.5568321518455064,0.38584018661278857,0.5568321469876671,0.11187162728954493,0.39197910252006674,0.2437649306264431,0.3919790975768914,0.06040660037108807,0.2542450928572023,0.14563618971767026,0.25424508975896326,0.02170924167062314,0.572743663061619,0.4012899773072411,0.5727436580981868,0.284220537727843
12,0.830868919567427,0.9387481568152445,0.5985890969044008,0.54988675557923,0.4211781452952946,0.5498867507129966,0.3131147393954853,0.28387945465685427,0.99999999999613,0.9999999999926525,8.658394705735986e-05,0.9642449598873022,0.9309585013290257,0.9642449548873198,0.9258836537450731,0.5346100054009669,0.36482438625305985,0.5346100005687442,0.1076086568869214,0.3902619506776583,0.2424381723734172,0.3902619456888916,0.08063393926016267,0.2928562796212305,0.17154752474867993,0.29285627507514805,0.036738719633173524,0.567460582308992,0.3961221417722905,0.5674605773448796,0.2685323037589406
13,0.8248521402339817,0.9318166030080695,0.6063485382483866,0.5637539191161535,0.43374970287141135,0.5637539143293115,0.3160394123437998,0.2944396677878073,0.99999999999613,0.9999999999926525,8.438508174347008e-05,0.964159845583646,0.9307998357400071,0.9641598405836632,0.9246068839167935,0.5658986022052666,0.39460152753178274,0.5658985972185872,0.09664768999428616,0.4054336487836466,0.2542595035160357,0.405433643796928,0.08069624778349647,0.29704908686543,0.17443197250980114,0.2970490827674539,0.02742236221118547,0.5862284121427784,0.41465567505943,0.5862284072799255,0.34282515503327465
14,0.8112548100689986,0.9279613655213027,0.614290916243267,0.5575585810275904,0.4303220357691355,0.5575585765116976,0.32143475535652694,0.2971331462653837,0.99999999999613,0.9999999999926525,8.205248749256013e-05,0.961785168224342,0.9263835757185259,0.9617851632248988,0.9205701929489544,0.5530022404844057,0.38217214701806596,0.5530022356689211,0.11248278182444367,0.44865551282240995,0.28920431053883017,0.44865550793392867,0.08680936956183465,0.2271417199179539,0.12812175821941166,0.22714171698525382,0.005893475372028818,0.5972082636888403,0.4257283873508439,0.5972082587454857,0.3599099116196569
15,0.809054188960846,0.9270392190991786,0.6242033535534175,0.582683205789223,0.44993192790160697,0.5826832008922802,0.332056785530314,0.3214532978525461,0.99999999999613,0.9999999999926525,7.959536998847742e-05,0.9647100669326636,0.9318259901112337,0.9647100619327068,0.9266054563278706,0.5872760634643654,0.41570475892446385,0.5872760584661978,0.1478616588172624,0.44536751540536584,0.2864776851240788,0.44536751049145373,0.10451804822338509,0.31802072505772583,0.18907529349232938,0.31802072034844187,0.05328163930019585,0.5980416580859939,0.4265759118559293,0.5980416532226012,0.3749996865940166
16,0.7984957434813673,0.9254806357169012,0.6297729138339874,0.5737268494597313,0.44202611075473686,0.5737268445761685,0.3355806409612922,0.3050673890992178,0.99999999999613,0.9999999999926525,7.702342635146032e-05,0.9661137834016217,0.9344488473598797,0.9661137784016742,0.9301021265369132,0.575173488432778,0.4036796646913332,0.5751734834785572,0.12433795274562719,0.43722829505162275,0.2797774580043767,0.4372282900731201,0.08453075194337134,0.3092338380179806,0.18289568656583347,0.3092338332980868,0.042480784013855535,0.5808848423946535,0.4093288971522611,0.5808848376294046,0.343885330256322
17,0.801629277667025,0.9291338533685919,0.6327106644319115,0.5818623771538272,0.4489112313434833,0.5818623722052503,0.33878423681150227,0.32298121451829126,0.99999999999613,0.9999999999926525,7.434680686803489e-05,0.9643505803936346,0.9311554297593964,0.9643505753936368,0.9255332742800648,0.5666015326442306,0.3952854321725741,0.5666015277053108,0.12376634523949852,0.43572720428245226,0.278549371615569,0.4357271993272021,0.10802428570088153,0.32881871400318585,0.19675825522845922,0.3288187091269058,0.05834573593031996,0.6138138544456323,0.4428076679414178,0.6138138494731956,0.39923643144069165
18,0.7835462580524362,0.9236466853242171,0.6424263052945575,0.5736411380612205,0.44148194042556393,0.573641133315028,0.34836067455989234,0.3166797147831522,0.99999999999613,0.9999999999926525,7.157607493247108e-05,0.959135788038805,0.9214802248139576,0.9591357830395143,0.9084602465040575,0.5870010121116609,0.4154291808721721,0.5870010072551703,0.14553322806287314,0.4104873522105318,0.25824730163764076,0.41048734744927584,0.10017749518378846,0.3143019237712015,0.18645208664789475,0.3143019195203505,0.053620169825862644,0.5972796141739034,0.42580090815615457,0.5972796093108288,0.3756074343391793
19,0.7852866781569856,0.9188219725388532,0.6414111961926181,0.5720457946470074,0.44067811046325395,0.5720457898219088,0.3461711727128284,0.31533273280808727,0.99999999999613,0.9999999999926525,6.872216535789155e-05,0.9617805637052996,0.9263750321779726,0.961780558705566,0.9165468623351994,0.5800664695146127,0.4085166362092485,0.5800664647109428,0.13342093028111246,0.40232233452474253,0.2518169610921266,0.40232232959696207,0.09873055995492935,0.31473312326934927,0.18675565728789423,0.3147331187786865,0.055216141509861455,0.6013264822210331,0.42992626554902796,0.6013264773173868,0.37274916995933377
20,0.7763712594844977,0.9259530542886745,0.6503521674257435,0.5785063073554199,0.44630799927990344,0.5785063023956001,0.35658299307459174,0.3241353718375836,0.99999999999613,0.9999999999926525,6.579634122155988e-05,0.9619654219938243,0.9267180904912986,0.9619654169940189,0.9162936795207836,0.5827028702846705,0.4111367038481966,0.5827028653978316,0.15651836680373604,0.41247375344576886,0.25982169072231365,0.4124737485026533,0.10676392946470539,0.3232107417656905,0.19275573252779388,0.32321073676680306,0.05044509764838231,0.6121787492871451,0.4411077788099146,0.6121787443166938,0.39065578575031085
21,0.763577247459453,0.9214255496075279,0.6560814601872249,0.5847263933714002,0.4518397455901363,0.5847263884464292,0.3659925282922049,0.3217123713166017,0.99999999999613,0.9999999999926525,6.28101494146603e-05,0.9622820953364896,0.9273060539979006,0.9622820903369399,0.9199112551969617,0.5989055635878319,0.42745552906588546,0.5989055587602735,0.1540700206297002,0.4220074066487225,0.2674330718831069,0.4220074017312082,0.1004354441610218,0.32969292760871277,0.19738462050376726,0.3296929227223983,0.05004497920741195,0.6107439736752445,0.43961945250002143,0.6107439686813263,0.38410015738791276
