epoch,train_loss,val_loss,train_dice_macro,val_dice_macro,val_iou_macro,val_f1_macro,train_mPQ,val_mPQ,train_bPQ,val_bPQ,learning_rate,val_dice_Neoplastic,val_iou_Neoplastic,val_f1_Neoplastic,val_pq_Neoplastic,val_dice_Inflammatory,val_iou_Inflammatory,val_f1_Inflammatory,val_pq_Inflammatory,val_dice_Connective_Soft_tissue,val_iou_Connective_Soft_tissue,val_f1_Connective_Soft_tissue,val_pq_Connective_Soft_tissue,val_dice_Dead,val_iou_Dead,val_f1_Dead,val_pq_Dead,val_dice_Epithelial,val_iou_Epithelial,val_f1_Epithelial,val_pq_Epithelial
1,1.1003353500949498,1.0400518301021622,0.22213561298450143,0.28639563621719394,0.24524178120945228,0.2863956342559739,0.1266725200799363,0.19348358806394034,0.9999999999961775,0.99999999999247,9.990232305719945e-05,0.9541258245012701,0.9122759188946327,0.9541258195031442,0.9062942627119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778523565846996,0.31393298715262874,0.4778523517767254,0.061123677607725684
2,1.0092215456000162,1.0238356195300458,0.3016699433428196,0.28290432843873986,0.24268566372910122,0.2829043265072373,0.2091067638162535,0.18959508771118525,0.9999999999961775,0.99999999999247,9.960967771506666e-05,0.9562653521083267,0.9161958492419189,0.9562653471102754,0.9113616918874665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582562900853726,0.2972324694035872,0.45825628542591107,0.036613746668459735
3,0.9821592268593814,1.008353237646172,0.35409528563663334,0.3442345962485243,0.2715151306160616,0.3442345929288028,0.2230321567318962,0.21288935713638057,0.9999999999961775,0.99999999999247,9.912321891107009e-05,0.9160806313370332,0.8451556986817519,0.9160806263487637,0.8308238767352203,0.0021052536802036084,0.001053736030930344,0.0021052532038479716,0.0,0.23034724356265507,0.13016522180678478,0.23034724015209684,0.03800744810776528,0.045451790341398984,0.023254371581521646,0.045451787587669254,0.0,0.5271880623213308,0.357946624979319,0.5271880573516364,0.19561546083891732
4,0.9582787540709936,0.9855825179312603,0.4019735441670898,0.3917756730058227,0.3061332583361682,0.3917756686932,0.22625404362373075,0.20124298995643736,0.9999999999961775,0.99999999999247,9.844486647586723e-05,0.9580010330859717,0.9193876995129623,0.9580010280860451,0.9133521307771814,0.27416199393887364,0.15885731625796826,0.27416198893891464,0.001067568483439689,0.19948525310284912,0.11079345695258787,0.19948524891105798,0.004379283227945676,0.04244388198379835,0.021682076745166937,0.042443879445592816,0.0,0.48478620291762076,0.3199457422121559,0.4847861980843898,0.08741596729362015
5,0.9436694782808286,0.9763457620718393,0.40979364838973636,0.37152313051432445,0.2974790036313718,0.3715231264091166,0.2267222815291714,0.22918779126055697,0.9999999999961775,0.99999999999247,9.757729755661011e-05,0.959746752372235,0.9226087537442249,0.9597467473728835,0.9167533922583455,0.07058357698474887,0.03658286316151615,0.07058357468619783,0.0038860411471695437,0.26124248385621535,0.15024664533764245,0.26124247898584335,0.012281802163217979,0.03836317135549777,0.019556714471968217,0.03836316798613945,0.0,0.5276796680029254,0.35840004144150733,0.527679663014519,0.2130177207340519
6,0.92980899850892,0.9756778327815504,0.43146551444552744,0.43080917621848897,0.33017839131816895,0.4308091713797261,0.22657298854401509,0.21961771460525262,0.9999999999961775,0.99999999999247,9.652393605146844e-05,0.9545082110722148,0.9129753300608131,0.9545082060722686,0.907378748823439,0.27519050578314136,0.15954834821227037,0.2751905011536856,0.0035225732822234466,0.3214399284041324,0.19149742320423946,0.3214399235508764,0.03081146808417417,0.10504190877769674,0.0554323123367555,0.10504190384843755,0.0,0.4978653270552595,0.33143854277676654,0.49786532227336205,0.15637578283642636
7,0.9160863779006748,0.9672659919204483,0.4570354372683744,0.44859705126867333,0.34346220706806607,0.44859704629257646,0.23486502318523592,0.22722135989469358,0.9999999999961775,0.99999999999247,9.528893909706797e-05,0.9558428825719628,0.9154205498559358,0.955842877571963,0.9048842615742329,0.3280823412177506,0.1962311597669895,0.3280823362641118,0.004444500275295726,0.327763357517758,0.19600297541096284,0.3277633525286738,0.0251492886518352,0.11307140713495947,0.05992352204662719,0.11307140219719275,0.0,0.5182252679009356,0.3497328282598151,0.5182252629009406,0.20162874897210423
8,0.9051603273878769,0.9629306161260031,0.4572042978460701,0.45727994842830044,0.34950421526579833,0.4572799435117677,0.23184406912178673,0.22960582711948846,0.9999999999961775,0.99999999999247,9.387718066217124e-05,0.9562121839459826,0.9160982426111183,0.9562121789459899,0.9081416775029006,0.3789564847109688,0.23377317211833212,0.3789564798779024,0.011104922851583368,0.2985505734814498,0.1754683793877636,0.2985505684854921,0.020966081528565862,0.13334166198179265,0.07143335192414416,0.133341657198568,0.0,0.5193388380213085,0.35074793028763357,0.5193388330508864,0.20781645371439253
9,0.8921476340075152,0.9672388531357409,0.47254825551170815,0.46198916694799175,0.3497484321796806,0.4619891623172734,0.2334676992928412,0.2172307190377838,0.9999999999961775,0.99999999999247,9.229423231234974e-05,0.9502708889542958,0.9052534401067227,0.9502708839545821,0.8922249491608867,0.35528312415653696,0.21601476179560478,0.35528311921340067,0.008722452930670208,0.2794735482844478,0.16243490357604343,0.27947354330078983,0.013002218844834866,0.20652626945212757,0.11515433202862564,0.2065262662067195,0.0,0.5183920038925507,0.3498847233914063,0.5183919989108745,0.1722039742525273
10,0.8805685360497291,0.9650098527052317,0.47848708202211315,0.4629887778079963,0.3535858513657564,0.46298877292605917,0.2355016309413648,0.22890570810872948,0.9999999999961775,0.99999999999247,9.054634122155989e-05,0.9583489675073242,0.9200288173420138,0.9583489625073891,0.9100076552098825,0.3699926720060939,0.2269883488569674,0.36999266705541356,0.007081228584329977,0.3298396776915486,0.19748982974020898,0.32983967269429376,0.021404890305542813,0.14075187969923753,0.07570365577482403,0.14075187517628368,0.0,0.516010692135777,0.3477186051147676,0.5160106871969153,0.206034766443892
