epoch,train_loss,val_loss,train_dice_macro,val_dice_macro,val_iou_macro,val_f1_macro,train_mPQ,val_mPQ,train_bPQ,val_bPQ,learning_rate,val_dice_Neoplastic,val_iou_Neoplastic,val_f1_Neoplastic,val_pq_Neoplastic,val_dice_Inflammatory,val_iou_Inflammatory,val_f1_Inflammatory,val_pq_Inflammatory,val_dice_Connective_Soft_tissue,val_iou_Connective_Soft_tissue,val_f1_Connective_Soft_tissue,val_pq_Connective_Soft_tissue,val_dice_Dead,val_iou_Dead,val_f1_Dead,val_pq_Dead,val_dice_Epithelial,val_iou_Epithelial,val_f1_Epithelial,val_pq_Epithelial
1,1.1228114924299608,1.0584215629531677,0.22564841892530038,0.2880925320914542,0.24760540543500778,0.28809253012122654,0.13207271030115886,0.20294317311890625,0.9999999999961775,0.99999999999247,9.990232305719945e-05,0.9587346552153287,0.9207400015925724,0.9587346502182312,0.9171440548462965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4817280052419422,0.3172870255824664,0.4817280003879015,0.09757181074823476
2,1.017214006422492,1.0277827364134502,0.3073357971744284,0.32647666066840564,0.27295825590372325,0.32647665827029126,0.21382262021088208,0.22441959174560128,0.9999999999961775,0.99999999999247,9.960967771506666e-05,0.9628117286353259,0.9282902200277605,0.9628117236388136,0.9257897953308557,0.0,0.0,0.0,0.0,0.1368999846252612,0.07347967553836637,0.1368999826300624,0.0025347668232267896,0.0,0.0,0.0,0.0,0.5326715900814409,0.3630213839524894,0.5326715850825803,0.193773396573924
3,0.9854439808688032,1.0090236200625637,0.3677165905476206,0.36089935887451674,0.2894198390680941,0.3608993553593682,0.2165779456858632,0.2052708895292456,0.9999999999961775,0.99999999999247,9.912321891107009e-05,0.9589413694227017,0.9211213866897581,0.9589413644228678,0.9146068990017324,0.0,0.0,0.0,0.0,0.3294011468392602,0.19717548962519627,0.3294011419984066,0.048354843169504495,0.052330222640136065,0.026868118635116657,0.0523302195958952,0.0,0.4638240554704858,0.3019342003903996,0.4638240507796715,0.06339270547499115
4,0.9634796896841183,0.994574429399996,0.41536217732796626,0.37265027092496744,0.2985673322010623,0.3726502672595261,0.22950092855745946,0.21751084052253727,0.9999999999961775,0.99999999999247,9.844486647586723e-05,0.9616039511017237,0.926047390224541,0.9616039461021537,0.9215068904396998,8.390102866856165e-07,4.1950531932744736e-07,8.390102615153366e-07,0.0,0.3330046917144581,0.19976342468350686,0.3330046869386209,0.05547509071181531,0.07395247883396128,0.03839597830337544,0.0739524750816677,0.0,0.49468939396440764,0.32862944828856866,0.49468938916492644,0.11057222146117116
5,0.9445579130350632,0.9826273993555322,0.44014347306577706,0.4190465082922408,0.32740470881880895,0.4190465042150223,0.2393808324907117,0.23504240906366838,0.9999999999961775,0.99999999999247,9.757729755661011e-05,0.9611474765824704,0.9252010799574979,0.9611474715825006,0.9203140635130228,0.3469839902847555,0.2099096368368074,0.3469839861581467,0.014266772613285498,0.10522264017217203,0.05553298366502187,0.10522263683602621,0.003321579964763588,0.1414305193693358,0.07609643913949586,0.1414305164230398,0.0,0.5404479150524706,0.37028340449522196,0.5404479100753982,0.23730962922727006
6,0.9280191043830428,0.9766754777316587,0.4624713167617065,0.4531845219598109,0.3480960226037175,0.45318451712072755,0.24464420345618745,0.23699550287046023,0.9999999999961775,0.99999999999247,9.652393605146844e-05,0.9626146442414417,0.9279238798754367,0.9626146392415024,0.923726032632814,0.29562201850996866,0.1734486256690108,0.2956220139906969,0.011844743100444477,0.36688500018687104,0.22465349974058915,0.3668849952080732,0.059574772014360844,0.12423675509315404,0.06623264179553955,0.12423675033295913,0.0,0.516564191767619,0.34822146593801173,0.5165641868304062,0.1898319666046816
7,0.9094247828929796,0.9637829611100346,0.49796856402693024,0.48270875401775787,0.3722808955520322,0.4827087493030865,0.25655241281282953,0.25082528064310955,0.9999999999961775,0.99999999999247,9.528893909706797e-05,0.964175137946344,0.9308283410331961,0.9641751329463445,0.9264509299408001,0.45683101958464856,0.29603434580553206,0.4568310149063344,0.040985104708144475,0.3336663144446617,0.20023979430834163,0.33366630964625826,0.04299372283024948,0.11555526449351532,0.06132059079061153,0.11555526039686935,0.0,0.5433160336196198,0.3729814058224796,0.543316028619626,0.24369664573635355
8,0.8890833743486201,0.9552366974123989,0.5225597212091757,0.5170061551998449,0.3982593501960387,0.5170061506254605,0.26526248503087496,0.27943312021285016,0.9999999999961775,0.99999999999247,9.387718066217124e-05,0.9688475780439859,0.9395774644122535,0.9688475730443966,0.936640737345708,0.4754094703378004,0.3118276423002155,0.4754094653389519,0.05906159343553132,0.3890823576784734,0.24152839813571028,0.38908235288789755,0.05497224198176769,0.18212453941154091,0.10018537757948826,0.18212453628217273,0.012580837599045954,0.5695668305274243,0.39817786855252596,0.5695668255738842,0.3339101907021979
9,0.8688190416276272,0.9494473253747067,0.543351941116611,0.5440666482296928,0.4148682544535152,0.5440666434238677,0.2736680739086218,0.27310551413241335,0.9999999999961775,0.99999999999247,9.229423231234974e-05,0.9637531315537953,0.9300420207772401,0.9637531265538031,0.9226402937641768,0.48938425859587914,0.3239634310582487,0.48938425388212514,0.06397418170857981,0.3565212884541905,0.21693088322321902,0.35652128352413226,0.04130142866081077,0.34270167507445987,0.20678333521507478,0.3427016706817947,0.02479015529057479,0.5679728874701393,0.3966216019937932,0.567972882477483,0.3128215112379249
10,0.8567971515181597,0.9456640090568956,0.551840830111173,0.5439280562076271,0.41452403917491115,0.5439280513253878,0.2820940155491785,0.2688831392244081,0.9999999999961775,0.99999999999247,9.054634122155989e-05,0.9603728561217896,0.923766623233045,0.9603728511219618,0.919191234431666,0.5117227057055324,0.34383559278052384,0.5117227009573929,0.07760597864402753,0.3302405199092516,0.1977772989744029,0.330240514910173,0.04469648562425555,0.35360763267738504,0.21477725461788094,0.3536076280115624,0.026494671109416962,0.5636965666241772,0.39246342626870306,0.5636965616258487,0.2764273263126746
11,0.8367555850507287,0.9430080372166921,0.5643208241588487,0.5560812821237242,0.424994533742508,0.5560812771588479,0.2882747753371024,0.2743809757083068,0.9999999999961775,0.99999999999247,8.864040551740155e-05,0.9670096523658528,0.9361265132637397,0.9670096473659454,0.9321601197574195,0.5022706060475597,0.3353547096529169,0.5022706010895895,0.05612494078811481,0.40282154466391035,0.25220822589868064,0.40282153971244095,0.05965165617873393,0.3419424077993028,0.2062307180448729,0.3419424028799049,0.024982270630354297,0.5663621997419954,0.3950525018523299,0.5663621947463587,0.29898589118691155
12,0.8268281968726295,0.9358801646045891,0.5758535178296327,0.565832401846745,0.43318841631716243,0.5658323969743752,0.29455013439184563,0.2808468951211764,0.9999999999961775,0.99999999999247,8.658394705735986e-05,0.964059381429631,0.9306125893200938,0.9640593764296581,0.9263995061462814,0.5436387298567537,0.37328562699506684,0.5436387250245318,0.1056634725166107,0.3620967608936694,0.22107335296023706,0.3620967559093301,0.05595585328704358,0.38641616641518783,0.23947696944676738,0.38641616186956007,0.007735054868814048,0.5729509706384835,0.4014935428636468,0.5729509656387957,0.30848058878713214
13,0.8198469632080206,0.9372035049530397,0.582688914281639,0.5685225098791624,0.4352037583747295,0.5685225049794822,0.29969337059248485,0.2788434858510237,0.9999999999961775,0.99999999999247,8.438508174347008e-05,0.9648135396163078,0.9320190869369555,0.9648135346163174,0.9265979766814894,0.5300893854281796,0.36062695253247956,0.5300893804398454,0.05052691194316964,0.3960887159048665,0.24695176088141613,0.39608871091096876,0.05539294343162704,0.37265701341386076,0.22899721600522907,0.37265700885511577,0.016086929919288243,0.5789638950325972,0.40742377551756714,0.5789638900751638,0.34561266727954415
14,0.7997861472656238,0.9427121349846024,0.588023552025488,0.5609473548353832,0.4277102122273354,0.5609473498698037,0.30426768874981747,0.2712276339340144,0.9999999999961775,0.99999999999247,8.205248749256013e-05,0.9637662475331764,0.930066450005963,0.9637662425331764,0.9258360418362864,0.5049349367869245,0.33773442321082564,0.5049349318108387,0.07336530733589798,0.3874376504944002,0.2402621210976343,0.38743764549471604,0.0627547963823315,0.38634252463070107,0.2394204039753129,0.3863425197621243,0.0,0.5622554147317134,0.39106766284694106,0.5622554097481629,0.2941820241155559
15,0.802882108028511,0.9396959094397993,0.5926641045744159,0.5523094598292899,0.42125724737030684,0.5523094549849747,0.31341844395204965,0.27136289412889397,0.9999999999961775,0.99999999999247,7.959536998847742e-05,0.9592051021845301,0.9216081902378758,0.959205097184901,0.9132980669019427,0.517236333731265,0.34883261945098226,0.5172363289860991,0.06949203443200577,0.3616954860182492,0.22077427177392134,0.3616954810399262,0.05271109169503395,0.3460214133434754,0.20920549766182214,0.34602140884439936,0.0,0.5773889638689301,0.40586565772693284,0.5773889588695479,0.3213132776154875
16,0.7883774488252966,0.9295479321336172,0.5987873043634883,0.5777008830438409,0.44257276518045296,0.5777008781900373,0.31567385528534764,0.28869462590477235,0.9999999999961775,0.99999999999247,7.702342635146032e-05,0.9633428277861551,0.9292781197171264,0.9633428227861961,0.9241488062125878,0.5375185146421962,0.3675386799927177,0.5375185096429288,0.05638431371014266,0.40450078915999593,0.2535261605971168,0.40450078421867847,0.07015434801330328,0.3957005013366362,0.24665001869433828,0.3957004969683026,0.031915279751419376,0.587441782294221,0.41587084690096565,0.5874417773340808,0.36087038183640896
