dice_Neoplastic,iou_Neoplastic,f1_Neoplastic,precision_Neoplastic,recall_Neoplastic,dice_Inflammatory,iou_Inflammatory,f1_Inflammatory,precision_Inflammatory,recall_Inflammatory,dice_Connective_Soft_tissue,iou_Connective_Soft_tissue,f1_Connective_Soft_tissue,precision_Connective_Soft_tissue,recall_Connective_Soft_tissue,dice_Dead,iou_Dead,f1_Dead,precision_Dead,recall_Dead,dice_Epithelial,iou_Epithelial,f1_Epithelial,precision_Epithelial,recall_Epithelial,dice_macro,iou_macro,f1_macro,precision_macro,recall_macro,accuracy,best_epoch,fold
0.9326479431086431,0.8737959861387842,0.932647938110461,0.950778153461527,0.915196237637574,0.37822705901415965,0.2332182572883746,0.3782270540669724,0.34297757746517216,0.4215520199617561,0.114078093348562,0.060489298600446384,0.11407808857782106,0.09395868919668116,0.14516159129363465,0.223158877738054,0.12559303977272282,0.22315887375409732,0.15381905482632874,0.40632575452942793,0.48741537699043563,0.32224007144845446,0.48741537211272107,0.42149813558002186,0.5777719670070538,0.42710547003997085,0.32306733064975646,0.4271054653244145,0.3926063221059462,0.49320151408588925,0.8692674526630116,50,1
0.9426681060659681,0.8915536469429362,0.9426681010673721,0.9587348151328458,0.9271310209970657,0.43129295948716084,0.2749353119153231,0.43129295458994965,0.3772086740061158,0.5034824084276821,0.25384491305814777,0.14537363545566953,0.25384490827178124,0.2103621240724267,0.3199878227471818,0.2211647552770893,0.12433121950624502,0.2211647511749339,0.15533877099394708,0.38380506891054994,0.5502033415858887,0.3795038003382761,0.5502033366037782,0.5191495036342401,0.5852086215163479,0.47983481509485093,0.36313952283168993,0.47983481034156306,0.4441587775679151,0.5439229885197655,0.8870888463887338,50,2
0.9627659657709093,0.9282051436795278,0.962765960771144,0.9694063673879584,0.9562159182947395,0.6111446273319214,0.440034750456323,0.6111446223483761,0.5779863255915516,0.6483389658625169,0.4355972391384444,0.27844315417760457,0.43559723426223007,0.37637655491980837,0.5169337961080385,0.3369052648648966,0.20257731429684775,0.3369052599028408,0.30990327544512847,0.3690617549436334,0.6124319913345965,0.44137079228545234,0.6124319863639305,0.6632330787974492,0.568859550929137,0.5917690176881536,0.45812623097915106,0.5917690127297043,0.5793811204283792,0.611881997227613,0.9248871818370533,30,3
