dice_Neoplastic,iou_Neoplastic,f1_Neoplastic,precision_Neoplastic,recall_Neoplastic,dice_Inflammatory,iou_Inflammatory,f1_Inflammatory,precision_Inflammatory,recall_Inflammatory,dice_Connective_Soft_tissue,iou_Connective_Soft_tissue,f1_Connective_Soft_tissue,precision_Connective_Soft_tissue,recall_Connective_Soft_tissue,dice_Dead,iou_Dead,f1_Dead,precision_Dead,recall_Dead,dice_Epithelial,iou_Epithelial,f1_Epithelial,precision_Epithelial,recall_Epithelial,dice_macro,iou_macro,f1_macro,precision_macro,recall_macro,accuracy,pq_Neoplastic,dq_Neoplastic,sq_Neoplastic,pq_Inflammatory,dq_Inflammatory,sq_Inflammatory,pq_Connective_Soft_tissue,dq_Connective_Soft_tissue,sq_Connective_Soft_tissue,pq_Dead,dq_Dead,sq_Dead,pq_Epithelial,dq_Epithelial,sq_Epithelial,mPQ,mDQ,mSQ,bPQ,bDQ,bSQ,best_epoch,fold
0.9635303863934273,0.9296272401471172,0.9635303813936479,0.9699739334711798,0.95717188346896,0.6349325018513192,0.4651290157537423,0.6349324968515015,0.631108935692619,0.6388026804734347,0.45626391592650517,0.29555823733973374,0.4562639111158074,0.38194575024830923,0.5664903682916043,0.4300649072711136,0.27393801773267445,0.43006490227323163,0.43915698718711066,0.42134166657087796,0.6158781571078198,0.44495949563292553,0.6158781522021108,0.7139174218562233,0.5415142868502243,0.6201339737100371,0.4818424013212386,0.6201339687672599,0.6272206056910884,0.6250641771310202,0.9264754479893424,0.9198353312989154,0.9856927710806263,0.9331866462716262,0.20597878611278544,0.3174242424218377,0.6489069156824262,0.1389144668000701,0.22439024390134446,0.6190753411772453,0.06809344229377065,0.10769230767573966,0.6322962499680037,0.4248888996145033,0.644927536216306,0.6588164960473906,0.351542185224009,0.4560254202591708,0.6984563298293385,0.99999999999247,0.999999999996235,0.999999999996235,47,1
0.9596808479546305,0.9224869561113084,0.9596808429552404,0.970398582983206,0.9491972744460171,0.6263808896664229,0.45600769889864834,0.6263808846819048,0.5933619857948009,0.663291152414613,0.42311414740680875,0.2683226225354212,0.42311414265839664,0.34559228157288424,0.5454722900511132,0.38036930747599035,0.23484940686276337,0.3803693025043838,0.35370482187523145,0.41138184873522887,0.6452815258542964,0.4763214927449899,0.6452815208983307,0.7121099708505834,0.5899200748327914,0.6069653436716298,0.4715976354306262,0.6069653387396512,0.5950335286153412,0.6318525280959527,0.9190212876358925,0.9049222586835242,0.9647245342807582,0.9380110347853658,0.21920536393359752,0.3334647221101028,0.6573569838107812,0.12155742869220511,0.19969666329524927,0.608710364441512,0.05496595407779141,0.08633093523937685,0.6366889681593604,0.4363623982096503,0.6629588431443169,0.6582043557033604,0.3474026807193537,0.4494351396139608,0.699794341380076,0.999999999992073,0.9999999999960365,0.9999999999960365,49,2
0.9658903065659218,0.9340308022434128,0.9658903015660911,0.9715438223713412,0.960302206904639,0.6389847183877446,0.46949121513963094,0.6389847133998707,0.6089926575948524,0.6720839390542956,0.49064129131101547,0.32506606182249553,0.49064128644766825,0.42103576546713467,0.5878194542347155,0.3282739056906883,0.19636823688291924,0.32827390074305607,0.2977936138138734,0.3657052031227745,0.6276135823657705,0.4573155011601427,0.6276135774607159,0.7279223968077527,0.5516019885986113,0.6102807608642282,0.4764543634497202,0.6102807559234804,0.6054576512109909,0.6275025583830072,0.9312459159189485,0.9254879055969157,0.9889786921345005,0.9358016638350889,0.22569729942560998,0.3453397697709221,0.6535514272663243,0.16072519637239996,0.2582654528018291,0.622325574825243,0.057107182276177025,0.09374999999023438,0.6091432776760073,0.43216004255379864,0.6471962616671215,0.6677418708207489,0.36023552524498026,0.4667060352729216,0.6977127628846824,0.9999999999926525,0.9999999999963263,0.9999999999963263,44,3
